region_code,region_name_vi,region_name_en,code,parent_code,name_vi,name_en
VN-20,Lâm Đồng,Lam Dong,VNA25-D911F94203,,Bảo Lâm 1,Bao Lam 1
VN-20,Lâm Đồng,Lam Dong,VNA25-5EE457EDB8,,Bảo Lâm 2,Bao Lam 2
VN-20,Lâm Đồng,Lam Dong,VNA25-A0EA9599A7,,Bảo Lâm 3,Bao Lam 3
VN-20,Lâm Đồng,Lam Dong,VNA25-FF0945AA62,,Bảo Lâm 4,Bao Lam 4
VN-20,Lâm Đồng,Lam Dong,VNA25-37F8913E77,,Bảo Lâm 5,Bao Lam 5
VN-20,Lâm Đồng,Lam Dong,VNA25-4B2CC14C25,,Bảo Thuận,Bao Thuan
VN-20,Lâm Đồng,Lam Dong,VNA25-BBD43E6BB2,,Bình Thuận,Binh Thuan
VN-20,Lâm Đồng,Lam Dong,VNA25-A8A5F7674D,,Cam Ly - Đà Lạt,Cam Ly - Da Lat
VN-20,Lâm Đồng,Lam Dong,VNA25-48598A085B,,Cát Tiên,Cat Tien
VN-20,Lâm Đồng,Lam Dong,VNA25-8925A2B902,,Cát Tiên 2,Cat Tien 2
VN-20,Lâm Đồng,Lam Dong,VNA25-3313452879,,Cát Tiên 3,Cat Tien 3
VN-20,Lâm Đồng,Lam Dong,VNA25-99D0C1CE09,,Cư Jút,Cu Jut
VN-20,Lâm Đồng,Lam Dong,VNA25-8AA1E61BFB,,D'Ran,D'Ran
VN-20,Lâm Đồng,Lam Dong,VNA25-1A2E9D3C35,,Đạ Huoai,Da Huoai
VN-20,Lâm Đồng,Lam Dong,VNA25-6029A6C297,,Đạ Huoai 2,Da Huoai 2
VN-20,Lâm Đồng,Lam Dong,VNA25-6F40A48A3C,,Đạ Huoai 3,Da Huoai 3
VN-20,Lâm Đồng,Lam Dong,VNA25-A054772D05,,Đạ Tẻh,Da Teh
VN-20,Lâm Đồng,Lam Dong,VNA25-A7F3EB77C7,,Đạ Tẻh 2,Da Teh 2
VN-20,Lâm Đồng,Lam Dong,VNA25-FCCE619531,,Đạ Tẻh 3,Da Teh 3
VN-20,Lâm Đồng,Lam Dong,VNA25-A8D4D6CBA3,,Đắk Mil,Dak Mil
VN-20,Lâm Đồng,Lam Dong,VNA25-ABF558FFE3,,Đắk Sắk,Dak Sak
VN-20,Lâm Đồng,Lam Dong,VNA25-0052C6382C,,Đắk song,Dak Song
VN-20,Lâm Đồng,Lam Dong,VNA25-BB66763B59,,Đắk Wil,Dak Wil
VN-20,Lâm Đồng,Lam Dong,VNA25-06CC178EEF,,Đam Rông 1,Dam Rong 1
VN-20,Lâm Đồng,Lam Dong,VNA25-8158054804,,Đam Rông 2,Dam Rong 2
VN-20,Lâm Đồng,Lam Dong,VNA25-E5567EF966,,Đam Rông 3,Dam Rong 3
VN-20,Lâm Đồng,Lam Dong,VNA25-F686208AD5,,Đam Rông 4,Dam Rong 4
VN-20,Lâm Đồng,Lam Dong,VNA25-81631C0299,,Di Linh,Di Linh
VN-20,Lâm Đồng,Lam Dong,VNA25-C1A1E32C3E,,Đinh Trang Thượng,Dinh Trang Thuong
VN-20,Lâm Đồng,Lam Dong,VNA25-C7953A08F0,,Đinh Văn - Lâm Hà,Dinh Van - Lam Ha
VN-20,Lâm Đồng,Lam Dong,VNA25-4B147E2B28,,Đơn Dương,Don Duong
VN-20,Lâm Đồng,Lam Dong,VNA25-44BE78192F,,Đông Gia Nghĩa,Dong Gia Nghia
VN-20,Lâm Đồng,Lam Dong,VNA25-D966099350,,Đông Giang,Dong Giang
VN-20,Lâm Đồng,Lam Dong,VNA25-CCAC631522,,Đồng Kho,Dong Kho
VN-20,Lâm Đồng,Lam Dong,VNA25-A87BF6AC26,,Đức An,Duc An
VN-20,Lâm Đồng,Lam Dong,VNA25-AFE5AAE161,,Đức Lập,Duc Lap
VN-20,Lâm Đồng,Lam Dong,VNA25-CC7054B21F,,Đức Linh,Duc Linh
VN-20,Lâm Đồng,Lam Dong,VNA25-7BAA88BE92,,Đức Trọng,Duc Trong
VN-20,Lâm Đồng,Lam Dong,VNA25-2E7ED8186D,,Gia Hiệp,Gia Hiep
VN-20,Lâm Đồng,Lam Dong,VNA25-CB1422792F,,Hải Ninh,Hai Ninh
VN-20,Lâm Đồng,Lam Dong,VNA25-9925E6784A,,Hàm Kiệm,Ham Kiem
VN-20,Lâm Đồng,Lam Dong,VNA25-C9822CD9F7,,Hàm Liêm,Ham Liem
VN-20,Lâm Đồng,Lam Dong,VNA25-DFFAE637CD,,Hàm Tân,Ham Tan
VN-20,Lâm Đồng,Lam Dong,VNA25-8D5B63BEA2,,Hàm Thắng,Ham Thang
VN-20,Lâm Đồng,Lam Dong,VNA25-AA8E42950E,,Hàm Thạnh,Ham Thanh
VN-20,Lâm Đồng,Lam Dong,VNA25-D7D8C24564,,Hàm Thuận,Ham Thuan
VN-20,Lâm Đồng,Lam Dong,VNA25-8E02B80012,,Hàm Thuận Bắc,Ham Thuan Bac
VN-20,Lâm Đồng,Lam Dong,VNA25-7714C13470,,Hàm Thuận Nam,Ham Thuan Nam
VN-20,Lâm Đồng,Lam Dong,VNA25-99636E41A8,,Hiệp Thạnh,Hiep Thanh
VN-20,Lâm Đồng,Lam Dong,VNA25-35EB64A862,,Hoà Bắc,Hoa Bac
VN-20,Lâm Đồng,Lam Dong,VNA25-70A4A110EB,,Hoà Ninh,Hoa Ninh
VN-20,Lâm Đồng,Lam Dong,VNA25-A54CE5DFE8,,Hoà Thắng,Hoa Thang
VN-20,Lâm Đồng,Lam Dong,VNA25-CB1184EE95,,Hoài Đức,Hoai Duc
VN-20,Lâm Đồng,Lam Dong,VNA25-8755ED154D,,Hồng Sơn,Hong Son
VN-20,Lâm Đồng,Lam Dong,VNA25-C6BB2B5E72,,Hồng Thái,Hong Thai
VN-20,Lâm Đồng,Lam Dong,VNA25-0143FF42F4,,Ka Đô,Ka Do
VN-20,Lâm Đồng,Lam Dong,VNA25-5B2278440C,,Kiến Đức,Kien Duc
VN-20,Lâm Đồng,Lam Dong,VNA25-7D0F5BCEED,,Krông Nô,Krong No
VN-20,Lâm Đồng,Lam Dong,VNA25-12061C365E,,La Dạ,La Da
VN-20,Lâm Đồng,Lam Dong,VNA25-B6B8B1A7EA,,La Gi,La Gi
VN-20,Lâm Đồng,Lam Dong,VNA25-10FE3AA8A5,,Lạc Dương,Lac Duong
VN-20,Lâm Đồng,Lam Dong,VNA25-EF5582D90E,,Lâm Viên - Đà Lạt,Lam Vien - Da Lat
VN-20,Lâm Đồng,Lam Dong,VNA25-EB4B670E6D,,Langbiang - Đà Lạt,Langbiang - Da Lat
VN-20,Lâm Đồng,Lam Dong,VNA25-E7DA38242E,,Liên Hương,Lien Huong
VN-20,Lâm Đồng,Lam Dong,VNA25-5EF06484FC,,Lương Sơn,Luong Son
VN-20,Lâm Đồng,Lam Dong,VNA25-0C3A2B36D9,,Mũi Né,Mui Ne
VN-20,Lâm Đồng,Lam Dong,VNA25-DC3B0D19E6,,Nam Ban - Lâm Hà,Nam Ban - Lam Ha
VN-20,Lâm Đồng,Lam Dong,VNA25-6FA1B6FC7B,,Nam Đà,Nam Da
VN-20,Lâm Đồng,Lam Dong,VNA25-E738A50698,,Nam Dong,Nam Dong
VN-20,Lâm Đồng,Lam Dong,VNA25-D41C10B0FC,,Nam Gia Nghĩa,Nam Gia Nghia
VN-20,Lâm Đồng,Lam Dong,VNA25-D9463557D5,,Nam Hà - Lâm Hà,Nam Ha - Lam Ha
VN-20,Lâm Đồng,Lam Dong,VNA25-8C0A4B356A,,Nâm Nung,Nam Nung
VN-20,Lâm Đồng,Lam Dong,VNA25-9053E815A4,,Nam Thành,Nam Thanh
VN-20,Lâm Đồng,Lam Dong,VNA25-3F18223066,,Nghị Đức,Nghi Duc
VN-20,Lâm Đồng,Lam Dong,VNA25-3DDE1AB1FA,,Nhân Cơ,Nhan Co
VN-20,Lâm Đồng,Lam Dong,VNA25-678361FE67,,Ninh Gia,Ninh Gia
VN-20,Lâm Đồng,Lam Dong,VNA25-612E3CF18B,,Phan Rí Cửa,Phan Ri Cua
VN-20,Lâm Đồng,Lam Dong,VNA25-719528738F,,Phan Sơn,Phan Son
VN-20,Lâm Đồng,Lam Dong,VNA25-7C72C0652C,,Phan Thiết,Phan Thiet
VN-20,Lâm Đồng,Lam Dong,VNA25-6BAF623462,,Phú Quý,Phu Quy
VN-20,Lâm Đồng,Lam Dong,VNA25-FDCE802746,,Phú Sơn - Lâm Hà,Phu Son - Lam Ha
VN-20,Lâm Đồng,Lam Dong,VNA25-729616EE1C,,Phú Thuỷ,Phu Thuy
VN-20,Lâm Đồng,Lam Dong,VNA25-9ABCA506BB,,Phúc Thọ - Lâm Hà,Phuc Tho - Lam Ha
VN-20,Lâm Đồng,Lam Dong,VNA25-D465EDF3F1,,Phước Hội,Phuoc Hoi
VN-20,Lâm Đồng,Lam Dong,VNA25-3BF93842BF,,Quảng Hoà,Quang Hoa
VN-20,Lâm Đồng,Lam Dong,VNA25-D013B83F77,,Quảng Khê,Quang Khe
VN-20,Lâm Đồng,Lam Dong,VNA25-2BFF57A997,,Quảng Lập,Quang Lap
VN-20,Lâm Đồng,Lam Dong,VNA25-A72B7073E7,,Quảng Phú,Quang Phu
VN-20,Lâm Đồng,Lam Dong,VNA25-0984878A7F,,Quảng Sơn,Quang Son
VN-20,Lâm Đồng,Lam Dong,VNA25-A560B174EA,,Quảng Tân,Quang Tan
VN-20,Lâm Đồng,Lam Dong,VNA25-FC0A994615,,Quảng Tín,Quang Tin
VN-20,Lâm Đồng,Lam Dong,VNA25-67EAEFC18B,,Quảng Trực,Quang Truc
VN-20,Lâm Đồng,Lam Dong,VNA25-99563DE00C,,Sơn Điền,Son Dien
VN-20,Lâm Đồng,Lam Dong,VNA25-7B39A51276,,Sơn Mỹ,Son My
VN-20,Lâm Đồng,Lam Dong,VNA25-7E39BAE1D4,,Sông Lũy,Song Luy
VN-20,Lâm Đồng,Lam Dong,VNA25-CE33ABE310,,Suối Kiết,Suoi Kiet
VN-20,Lâm Đồng,Lam Dong,VNA25-FBDEBCC066,,Tà Đùng,Ta Dung
VN-20,Lâm Đồng,Lam Dong,VNA25-D70B9A98D9,,Tà Hine,Ta Hine
VN-20,Lâm Đồng,Lam Dong,VNA25-07B3AF21BE,,Tà Năng,Ta Nang
VN-20,Lâm Đồng,Lam Dong,VNA25-ABFA6F544D,,Tân Hà - Lâm Hà,Tan Ha - Lam Ha
VN-20,Lâm Đồng,Lam Dong,VNA25-DDFF4B5F07,,Tân Hải,Tan Hai
VN-20,Lâm Đồng,Lam Dong,VNA25-E0040786ED,,Tân Hội,Tan Hoi
VN-20,Lâm Đồng,Lam Dong,VNA25-399B2533FB,,Tân Lập,Tan Lap
VN-20,Lâm Đồng,Lam Dong,VNA25-BD485B2339,,Tân Minh,Tan Minh
VN-20,Lâm Đồng,Lam Dong,VNA25-BA2FAB332B,,Tân Thành,Tan Thanh
VN-20,Lâm Đồng,Lam Dong,VNA25-24550AE5F0,,Tánh Linh,Tanh Linh
VN-20,Lâm Đồng,Lam Dong,VNA25-E4C8FD334F,,Thuận An,Thuan An
VN-20,Lâm Đồng,Lam Dong,VNA25-5451B1B3C3,,Thuận Hạnh,Thuan Hanh
VN-20,Lâm Đồng,Lam Dong,VNA25-A70EB3A3B9,,Tiến Thành,Tien Thanh
VN-20,Lâm Đồng,Lam Dong,VNA25-DD448BE508,,Trà Tân,Tra Tan
VN-20,Lâm Đồng,Lam Dong,VNA25-103D3A841F,,Trường Xuân,Truong Xuan
VN-20,Lâm Đồng,Lam Dong,VNA25-49CA737B51,,Tuy Đức,Tuy Duc
VN-20,Lâm Đồng,Lam Dong,VNA25-A659B6AD68,,Tuy Phong,Tuy Phong
VN-20,Lâm Đồng,Lam Dong,VNA25-BFEF5E76E5,,Tuyên Quang,Tuyen Quang
VN-20,Lâm Đồng,Lam Dong,VNA25-D40CF2E4D9,,Vĩnh Hảo,Vinh Hao
VN-20,Lâm Đồng,Lam Dong,VNA25-FBCC195BEA,,Xuân Hương - Đà Lạt,Xuan Huong - Da Lat
VN-20,Lâm Đồng,Lam Dong,VNA25-8BE7A4EF4E,,Xuân Trường - Đà Lạt,Xuan Truong - Da Lat
VN-21,Lạng Sơn,Lang Son,VNA25-4439C5D085,,Ba Sơn,Ba Son
VN-21,Lạng Sơn,Lang Son,VNA25-CECA8550A7,,Bắc Sơn,Bac Son
VN-21,Lạng Sơn,Lang Son,VNA25-D082C0BA38,,Bằng Mạc,Bang Mac
VN-21,Lạng Sơn,Lang Son,VNA25-3F985C2F3C,,Bình Gia,Binh Gia
VN-21,Lạng Sơn,Lang Son,VNA25-7DD2918F93,,Cai Kinh,Cai Kinh
VN-21,Lạng Sơn,Lang Son,VNA25-7B5EDC2EB7,,Cao Lộc,Cao Loc
VN-21,Lạng Sơn,Lang Son,VNA25-5981BA4006,,Châu Sơn,Chau Son
VN-21,Lạng Sơn,Lang Son,VNA25-3B99C57DE7,,Chi Lăng,Chi Lang
VN-21,Lạng Sơn,Lang Son,VNA25-9D7CBEE85E,,Chiến Thắng,Chien Thang
VN-21,Lạng Sơn,Lang Son,VNA25-0A74698CB5,,Công Sơn,Cong Son
VN-21,Lạng Sơn,Lang Son,VNA25-C8D6B402CC,,Điềm He,Diem He
VN-21,Lạng Sơn,Lang Son,VNA25-31C0657674,,Đình Lập,Dinh Lap
VN-21,Lạng Sơn,Lang Son,VNA25-115100B8C4,,Đoàn Kết,Solidarity
VN-21,Lạng Sơn,Lang Son,VNA25-0476C44D62,,Đồng Đăng,Dong Dang
VN-21,Lạng Sơn,Lang Son,VNA25-1EE14BA59F,,Đông Kinh,Dong Kinh
VN-21,Lạng Sơn,Lang Son,VNA25-57C90D7A4E,,Hoa Thám,Hoa Tham
VN-21,Lạng Sơn,Lang Son,VNA25-A006FDC2D8,,Hoàng Văn Thụ,Hoang Van Thu
VN-21,Lạng Sơn,Lang Son,VNA25-92101FED93,,Hội Hoan,Hoi Hoan
VN-21,Lạng Sơn,Lang Son,VNA25-2DE57E9A86,,Hồng Phong,Hong Phong
VN-21,Lạng Sơn,Lang Son,VNA25-A51BBA5A4D,,Hưng Vũ,Hung Vu
VN-21,Lạng Sơn,Lang Son,VNA25-9A4C6959E3,,Hữu Liên,Huu Lien
VN-21,Lạng Sơn,Lang Son,VNA25-9B77601A5E,,Hữu Lũng,Huu Lung
VN-21,Lạng Sơn,Lang Son,VNA25-F2FC102574,,Kháng Chiến,Resistance
VN-21,Lạng Sơn,Lang Son,VNA25-E6408D9C47,,Khánh Khê,Khanh Khe
VN-21,Lạng Sơn,Lang Son,VNA25-66B4A5A89B,,Khuất Xá,Khuat Xa
VN-21,Lạng Sơn,Lang Son,VNA25-C5ED1D7898,,Kiên Mộc,Kien Moc
VN-21,Lạng Sơn,Lang Son,VNA25-4EA3ADA7E1,,Kỳ Lừa,Ky Lua
VN-21,Lạng Sơn,Lang Son,VNA25-BC6AFF4DD6,,Lộc Bình,Loc Binh
VN-21,Lạng Sơn,Lang Son,VNA25-51855B8DC5,,Lợi Bác,Loi Bac
VN-21,Lạng Sơn,Lang Son,VNA25-9519446BDA,,Lương Văn Tri,Luong Van Tri
VN-21,Lạng Sơn,Lang Son,VNA25-125816A382,,Mẫu Sơn,Mau Son
VN-21,Lạng Sơn,Lang Son,VNA25-0BB2B0263A,,Na Dương,Na Duong
VN-21,Lạng Sơn,Lang Son,VNA25-CFAC5B00DB,,Na Sầm,Na Sam
VN-21,Lạng Sơn,Lang Son,VNA25-3D92D14ABD,,Nhân Lý,Nhan Ly
VN-21,Lạng Sơn,Lang Son,VNA25-3270ECE460,,Nhất Hoà,Nhat Hoa
VN-21,Lạng Sơn,Lang Son,VNA25-90D7FA3C49,,Quan Sơn,Quan Son
VN-21,Lạng Sơn,Lang Son,VNA25-08168C9B22,,Quốc Khánh,Quoc Khanh
VN-21,Lạng Sơn,Lang Son,VNA25-B1DF689CE0,,Quốc Việt,Quoc Viet
VN-21,Lạng Sơn,Lang Son,VNA25-0E27C29620,,Quý Hoà,Quy Hoa
VN-21,Lạng Sơn,Lang Son,VNA25-33ED98FF42,,Tam Thanh,Tam Thanh
VN-21,Lạng Sơn,Lang Son,VNA25-7B5987F9E8,,Tân Đoàn,Tan Doan
VN-21,Lạng Sơn,Lang Son,VNA25-77E1711E55,,Tân Thành,Tan Thanh
VN-21,Lạng Sơn,Lang Son,VNA25-21E2467654,,Tân Tiến,Tan Tien
VN-21,Lạng Sơn,Lang Son,VNA25-06128A3476,,Tân Tri,Tan Tri
VN-21,Lạng Sơn,Lang Son,VNA25-58E60F1F10,,Tân Văn,Tan Van
VN-21,Lạng Sơn,Lang Son,VNA25-C1D35100D8,,Thái Bình,Thai Binh
VN-21,Lạng Sơn,Lang Son,VNA25-2845AB3720,,Thất Khê,That Khe
VN-21,Lạng Sơn,Lang Son,VNA25-B9BF6E1DD7,,Thiện Hoà,Thien Hoa
VN-21,Lạng Sơn,Lang Son,VNA25-DEB292A6C0,,Thiện Long,Thien Long
VN-21,Lạng Sơn,Lang Son,VNA25-C3D9127D35,,Thiện Tân,Thien Tan
VN-21,Lạng Sơn,Lang Son,VNA25-870C3352E2,,Thiện Thuật,Thien Thuat
VN-21,Lạng Sơn,Lang Son,VNA25-20AA8C1827,,Thống Nhất,Thong Nhat
VN-21,Lạng Sơn,Lang Son,VNA25-CE70064EAD,,Thụy Hùng,Thuy Hung
VN-21,Lạng Sơn,Lang Son,VNA25-9E2374B35D,,Tràng Định,Trang Dinh
VN-21,Lạng Sơn,Lang Son,VNA25-ECAF0E86CA,,Tri Lễ,Tri Le
VN-21,Lạng Sơn,Lang Son,VNA25-46A65F0C8E,,Tuấn Sơn,Tuan Son
VN-21,Lạng Sơn,Lang Son,VNA25-FC5266F3CE,,Văn Lãng,Van Lang
VN-21,Lạng Sơn,Lang Son,VNA25-5AC8AE1856,,Vạn Linh,Van Linh
VN-21,Lạng Sơn,Lang Son,VNA25-52EFA1D6EE,,Vân Nham,Van Nham
VN-21,Lạng Sơn,Lang Son,VNA25-5D335C3970,,Văn Quan,Van Quan
VN-21,Lạng Sơn,Lang Son,VNA25-CE9172477A,,Vũ Lăng,Vu Lang
VN-21,Lạng Sơn,Lang Son,VNA25-3C7C0E3E7B,,Vũ Lễ,Vu Le
VN-21,Lạng Sơn,Lang Son,VNA25-34C1FAC900,,Xuân Dương,Xuan Duong
VN-21,Lạng Sơn,Lang Son,VNA25-9EE2F52F11,,Yên Bình,Yen Binh
VN-21,Lạng Sơn,Lang Son,VNA25-E720161B81,,Yên Phúc,Yen Phuc
VN-22,Lào Cai,Lao Cai,VNA25-258FFFE76A,,A Mú Sung,A Mu Sung
VN-22,Lào Cai,Lao Cai,VNA25-3D63A71BA5,,Âu Lâu,Au Lau
VN-22,Lào Cai,Lao Cai,VNA25-00BCF7DDB4,,Bắc Hà,Bac Ha
VN-22,Lào Cai,Lao Cai,VNA25-C76B6E8ABD,,Bản Hồ,Ban Ho
VN-22,Lào Cai,Lao Cai,VNA25-F8B9A6D040,,Bản Lầu,Ban Lau
VN-22,Lào Cai,Lao Cai,VNA25-C1A1CDD4A1,,Bản Liền,Ban Lien
VN-22,Lào Cai,Lao Cai,VNA25-585A2C194E,,Bản Xèo,Ban Xeo
VN-22,Lào Cai,Lao Cai,VNA25-453F65C1BA,,Bảo Ái,Bao Ai
VN-22,Lào Cai,Lao Cai,VNA25-3A8DE527AA,,Bảo Hà,Bao Ha
VN-22,Lào Cai,Lao Cai,VNA25-B1950EFF06,,Bảo Nhai,Bao Nhai
VN-22,Lào Cai,Lao Cai,VNA25-B815EA2650,,Bảo Thắng,Bao Thang
VN-22,Lào Cai,Lao Cai,VNA25-EA46C552C3,,Bảo Yên,Bao Yen
VN-22,Lào Cai,Lao Cai,VNA25-83626961CC,,Bát Xát,Bat Xat
VN-22,Lào Cai,Lao Cai,VNA25-521551CB69,,Cam Đường,Cam Duong
VN-22,Lào Cai,Lao Cai,VNA25-0003B2FA66,,Cảm Nhân,Cam Nhan
VN-22,Lào Cai,Lao Cai,VNA25-AB66CC0E68,,Cao Sơn,Cao Son
VN-22,Lào Cai,Lao Cai,VNA25-2F200E3F19,,Cát Thịnh,Cat Thinh
VN-22,Lào Cai,Lao Cai,VNA25-502CB06F84,,Cầu Thia,Cau Thia
VN-22,Lào Cai,Lao Cai,VNA25-392D6365AE,,Chấn Thịnh,Chan Thinh
VN-22,Lào Cai,Lao Cai,VNA25-4ED0D69317,,Châu Quế,Chau Que
VN-22,Lào Cai,Lao Cai,VNA25-3D10CFF923,,Chế Tạo,Manufacturing
VN-22,Lào Cai,Lao Cai,VNA25-A36DFED57D,,Chiềng Ken,Chieng Ken
VN-22,Lào Cai,Lao Cai,VNA25-BCB17EB7EA,,Cốc Lầu,Coc Lau
VN-22,Lào Cai,Lao Cai,VNA25-E9A68D97CB,,Cốc San,Coc San
VN-22,Lào Cai,Lao Cai,VNA25-63E9EA71F4,,Dền Sáng,Den Sang
VN-22,Lào Cai,Lao Cai,VNA25-D37094FF2A,,Đông Cuông,Dong Cuong
VN-22,Lào Cai,Lao Cai,VNA25-0A53588D52,,Dương Quỳ,Duong Quy
VN-22,Lào Cai,Lao Cai,VNA25-DF6E58DA42,,Gia Hội,Gia Hoi
VN-22,Lào Cai,Lao Cai,VNA25-09DC865070,,Gia Phú,Gia Phu
VN-22,Lào Cai,Lao Cai,VNA25-5BEE045F6C,,Hạnh Phúc,Happiness
VN-22,Lào Cai,Lao Cai,VNA25-FF80D560DD,,Hợp Thành,Hop Thanh
VN-22,Lào Cai,Lao Cai,VNA25-F7C035467D,,Hưng Khánh,Hung Khanh
VN-22,Lào Cai,Lao Cai,VNA25-F6839E2595,,Khánh Hoà,Khanh Hoa
VN-22,Lào Cai,Lao Cai,VNA25-C121AF1D01,,Khánh Yên,Khanh Yen
VN-22,Lào Cai,Lao Cai,VNA25-0D673D83E6,,Khao Mang,Khao Mang
VN-22,Lào Cai,Lao Cai,VNA25-27AB59DA15,,Lâm Giang,Lam Giang
VN-22,Lào Cai,Lao Cai,VNA25-ACCB22CA84,,Lâm Thượng,Lam Thuong
VN-22,Lào Cai,Lao Cai,VNA25-73417B046C,,Lào Cai,Lao Cai
VN-22,Lào Cai,Lao Cai,VNA25-A15AF6A79D,,Lao Chải,Lao Chai
VN-22,Lào Cai,Lao Cai,VNA25-00ABF5A489,,Liên Sơn,Lien Son
VN-22,Lào Cai,Lao Cai,VNA25-2321D18031,,Lục Yên,Luc Yen
VN-22,Lào Cai,Lao Cai,VNA25-DB5B5AFB29,,Lùng Phình,Lung Phinh
VN-22,Lào Cai,Lao Cai,VNA25-AABFC53E1A,,Lương Thịnh,Luong Thinh
VN-22,Lào Cai,Lao Cai,VNA25-F0B82445C3,,Mậu A,Mau A
VN-22,Lào Cai,Lao Cai,VNA25-AA12B50603,,Minh Lương,Minh Luong
VN-22,Lào Cai,Lao Cai,VNA25-21D1B38F5C,,Mỏ Vàng,Gold Mine
VN-22,Lào Cai,Lao Cai,VNA25-B0E5460903,,Mù Cang Chải,Mu Cang Chai
VN-22,Lào Cai,Lao Cai,VNA25-4BE8E3C020,,Mường Bo,Muong Bo
VN-22,Lào Cai,Lao Cai,VNA25-A9387E4E00,,Mường Hum,Muong Hum
VN-22,Lào Cai,Lao Cai,VNA25-0A90141FD5,,Mường Khương,Muong Khuong
VN-22,Lào Cai,Lao Cai,VNA25-0389C6CAB7,,Mường Lai,Muong Lai
VN-22,Lào Cai,Lao Cai,VNA25-F75EC2C6B2,,Nậm Chày,Nam Chay
VN-22,Lào Cai,Lao Cai,VNA25-464B175951,,Nậm Có,Nam Co
VN-22,Lào Cai,Lao Cai,VNA25-A209220C2D,,Nam Cường,Nam Cuong
VN-22,Lào Cai,Lao Cai,VNA25-0FF0031EB1,,Nậm Xé,Nam Xe
VN-22,Lào Cai,Lao Cai,VNA25-61E475DBF4,,Nghĩa Đô,Nghia Do
VN-22,Lào Cai,Lao Cai,VNA25-3EA7CE7972,,Nghĩa Lộ,Nghia Lo
VN-22,Lào Cai,Lao Cai,VNA25-F8284702A6,,Nghĩa Tâm,Nghia Tam
VN-22,Lào Cai,Lao Cai,VNA25-718E35D1C0,,Ngũ Chỉ Sơn,Ngu Chi Son
VN-22,Lào Cai,Lao Cai,VNA25-634B71840B,,Pha Long,Pha Long
VN-22,Lào Cai,Lao Cai,VNA25-CC86B4A1BC,,Phình Hồ,Phinh Ho
VN-22,Lào Cai,Lao Cai,VNA25-983DBFEA9B,,Phong Dụ Hạ,Phong Du Ha
VN-22,Lào Cai,Lao Cai,VNA25-487E681432,,Phong Dụ Thượng,Phong Du Thuong
VN-22,Lào Cai,Lao Cai,VNA25-D9E677B043,,Phong Hải,Phong Hai
VN-22,Lào Cai,Lao Cai,VNA25-3571019BAE,,Phúc Khánh,Phuc Khanh
VN-22,Lào Cai,Lao Cai,VNA25-664F8E85FE,,Phúc Lợi,Phuc Loi
VN-22,Lào Cai,Lao Cai,VNA25-C68D2C64BD,,Púng Luông,Pung Luong
VN-22,Lào Cai,Lao Cai,VNA25-10BF95E57F,,Quy Mông,Quy Mong
VN-22,Lào Cai,Lao Cai,VNA25-7CD1F8A94C,,Sa Pa,Sapa
VN-22,Lào Cai,Lao Cai,VNA25-3D8EE57E81,,Si Ma Cai,Simacai
VN-22,Lào Cai,Lao Cai,VNA25-BE2511F6EE,,Sín Chéng,Sin Cheng
VN-22,Lào Cai,Lao Cai,VNA25-58839E5B19,,Sơn Lương,Son Luong
VN-22,Lào Cai,Lao Cai,VNA25-949A3F9D0B,,Tả Củ Tỷ,Ta Cu Ty
VN-22,Lào Cai,Lao Cai,VNA25-9D6466AC2B,,Tả Phìn,Ta Phin
VN-22,Lào Cai,Lao Cai,VNA25-B6323AC9C4,,Tả Van,Ta Van
VN-22,Lào Cai,Lao Cai,VNA25-B69111DBF9,,Tà Xi Láng,Ta Xi Lang
VN-22,Lào Cai,Lao Cai,VNA25-5B9031A293,,Tân Hợp,Tan Hop
VN-22,Lào Cai,Lao Cai,VNA25-6FF49BF98E,,Tân Lĩnh,Tan Linh
VN-22,Lào Cai,Lao Cai,VNA25-FE09965E2D,,Tằng Lỏong,Tang Loong
VN-22,Lào Cai,Lao Cai,VNA25-A6B29CBC06,,Thác Bà,Thac Ba
VN-22,Lào Cai,Lao Cai,VNA25-BFE3A878A1,,Thượng Bằng La,Thuong Bang La
VN-22,Lào Cai,Lao Cai,VNA25-B3FBFB9E76,,Thượng Hà,Thuong Ha
VN-22,Lào Cai,Lao Cai,VNA25-283FE85D5E,,Trạm Tấu,Tram Tau
VN-22,Lào Cai,Lao Cai,VNA25-9BCAEBBF9D,,Trấn Yên,Tran Yen
VN-22,Lào Cai,Lao Cai,VNA25-D52675C268,,Trịnh Tường,Trinh Tuong
VN-22,Lào Cai,Lao Cai,VNA25-6F1500C43E,,Trung Tâm,Central
VN-22,Lào Cai,Lao Cai,VNA25-85BB9E56FA,,Tú Lệ,Tu Le
VN-22,Lào Cai,Lao Cai,VNA25-D21A54E325,,Văn Bàn,Van Ban
VN-22,Lào Cai,Lao Cai,VNA25-0AAB4E2913,,Văn Chấn,Van Chan
VN-22,Lào Cai,Lao Cai,VNA25-E05EA50BE4,,Văn Phú,Van Phu
VN-22,Lào Cai,Lao Cai,VNA25-528893C6CD,,Việt Hồng,Viet Hong
VN-22,Lào Cai,Lao Cai,VNA25-9B16CE48B4,,Võ Lao,Vo Lao
VN-22,Lào Cai,Lao Cai,VNA25-818B4CF461,,Xuân Ái,Xuan Ai
VN-22,Lào Cai,Lao Cai,VNA25-1D31383D98,,Xuân Hoà,Xuan Hoa
